Date,EUR,GBP,JPY,reur,rgbp,rjpy,cvar_rjpy_stat,cvar_rjpy_dyn
20121231,.7567,.6191,85.9013,0,0,-.011757,.1333945,.3537131
20130101,.7574,.6178,86.1758,.0924642,-.210203,.3190433,.1054754,.3537134
20130102,.7578,.6158,86.626,.0527983,-.3242545,.5210606,.1220473,.3537137
20130103,.7556,.614,87.038,-.2907363,-.2927307,.4744803,.1172761,.353714
20130104,.7615,.6174,87.1312,.7778037,.5522184,.1070224,.125066,.3537143
20130105,.7672,.6227,87.9272,.7457351,.854775,.9094171,.1118686,.3537145
20130106,.7652,.6224,88.1695,-.2610286,-.0481889,.2751899,.1429484,.3537148
20130107,.7652,.6224,88.1697,0,0,.0002268,.1190309,.3537151
20130108,.7656,.6226,87.9184,.0522603,.0321285,-.2854255,.1203175,.3537153
20130109,.7631,.6217,87.4327,-.3270756,-.1446597,-.5539757,.1306952,.3537156
20130110,.7652,.6235,87.5113,.2748153,.2891104,.0898573,.1604992,.3537158
20130111,.7625,.6229,88.138,-.3534729,-.0962773,.713584,.1296412,.3537161
20130112,.7525,.6196,89.019,-1.320151,-.5311884,.9946062,.1628608,.3537163
20130113,.7496,.6201,89.1887,-.3861266,.0806647,.190452,.1628371,.3537166
20130114,.7495,.6201,89.1921,-.0133413,0,.0038121,.1529008,.3537168
20130115,.748,.6209,89.415,-.200334,.1289283,.2495983,.1426262,.353717
20130116,.749,.6222,88.9534,.1336005,.2091546,-.5175816,.1430267,.3537173
